CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
03/29/2016,Completed,03/29/2016,16-02099115,Pothole in Street,Final Outcome,Pothole Patched,2,100 E RANDOLPH ST,60601,1177281.73650813,1901288.6114083,42,1,32,,41.88457721948739,-87.62440363390967,"(41.88457721948739, -87.62440363390967)"
03/29/2016,Completed,03/29/2016,16-02099097,Pothole in Street,Final Outcome,Pothole Patched,2,200 E RANDOLPH ST,60601,1177871.18012492,1901312.08170297,42,1,32,,41.8846320757672,-87.6222479910888,"(41.8846320757672, -87.6222479910888)"
03/29/2016,Completed,03/29/2016,16-02099088,Pothole in Street,Final Outcome,Pothole Patched,3,300 E RANDOLPH ST,60601,1178318.61319011,1901312.99969159,42,1,32,,41.88462378463585,-87.62047604442976,"(41.88462378463585, -87.62047604442976)"
03/29/2016,Completed,03/29/2016,16-02099075,Pothole in Street,Final Outcome,Pothole Patched,10,400 E RANDOLPH ST,60601,1179225.21477782,1901327.46107774,42,1,32,,41.8846463654345,-87.61724849623945,"(41.8846463654345, -87.61724849623945)"
03/29/2016,Completed,03/29/2016,16-02099054,Pothole in Street,Final Outcome,Pothole Patched,1,401 E RANDOLPH ST,60601,1179235.21477782,1901327.76107774,42,1,32,,41.884260089371054,-87.61716300139608,"(41.884260089371054, -87.61716300139608)"
03/29/2016,Completed,03/29/2016,16-02098981,Pothole in Street,Final Outcome,Pothole Patched,1,301 E RANDOLPH ST,60601,1178320.69171859,1901236.79788794,42,1,32,,41.88419656902104,-87.62046729944407,"(41.88419656902104, -87.62046729944407)"
03/29/2016,Completed,03/29/2016,16-02098799,Pothole in Street,Final Outcome,Pothole Patched,2,201 E RANDOLPH ST,60601,1177880.48012492,1901312.08170297,42,1,32,,41.884167384339136,-87.62225004170132,"(41.884167384339136, -87.62225004170132)"
03/29/2016,Completed,03/29/2016,16-02098677,Pothole in Street,Final Outcome,Pothole Patched,3,101 E RANDOLPH ST,60601,1177294.23650813,1901287.7114083,42,1,32,,41.88435985524245,-87.62444481421159,"(41.88435985524245, -87.62444481421159)"
03/29/2016,Completed,03/29/2016,16-02098622,Pothole in Street,Final Outcome,Pothole Patched,4,4100 W NORTH AVE,60639,1148754.86928954,1910318.66908028,26,25,23,,41.90996088324753,-87.728874960377,"(41.90996088324753, -87.728874960377)"
03/29/2016,Completed,03/29/2016,16-02098512,Pothole in Street,Final Outcome,Pothole Patched,19,300 S ASHLAND AVE,60607,1165800.05790936,1898701.40709017,27,12,28,,41.87759827807685,-87.66683391626343,"(41.87759827807685, -87.66683391626343)"
03/29/2016,Completed,03/29/2016,16-02098382,Pothole in Street,Final Outcome,Pothole Patched,21,200 S ASHLAND AVE,60607,1165778.7370968,1899164.37397485,27,12,28,,41.87882756363572,-87.66689605905083,"(41.87882756363572, -87.66689605905083)"
03/29/2016,Completed,03/29/2016,16-02098359,Pothole in Street,Final Outcome,Pothole Patched,10,100 S ASHLAND AVE,60607,1165773.5623717,1899628.40006657,28,12,28,,41.88010090247722,-87.6669018187883,"(41.88010090247722, -87.6669018187883)"
03/29/2016,Completed,03/29/2016,16-02097786,Pothole in Street,Final Outcome,Pothole Patched,1,3458 S LAWNDALE AVE,60623,1152256.18002527,1881419.08000899,22,10,30,,41.82981359674493,-87.71700478734192,"(41.82981359674493, -87.71700478734192)"
03/29/2016,Completed,03/30/2016,16-02095300,Pothole in Street,Final Outcome,Completed Upon Arrival,0,6302 S KIMBARK AVE,60637,1185723.76460444,1863470.40449298,20,3,42,,41.78038897519838,-87.59479107578905,"(41.78038897519838, -87.59479107578905)"
03/29/2016,Completed,03/30/2016,16-02094987,Pothole in Street,Final Outcome,Pothole Patched,24,1400 W 82ND ST,60620,1168424.44207522,1850378.79600555,21,6,71,,41.745074113182255,-87.6585097065811,"(41.745074113182255, -87.6585097065811)"
03/29/2016,Completed,03/30/2016,16-02094986,Pothole in Street,Final Outcome,Pothole Patched,4,8227 S ADA ST,60620,1168760.11772484,1850206.52920723,21,6,71,,41.744158691842635,-87.65706440000574,"(41.744158691842635, -87.65706440000574)"
03/29/2016,Completed,03/29/2016,16-02110769,Pothole in Street,Final Outcome,Pothole Patched,43,300 E 70TH ST,60637,1179250.78729811,1858666.76948205,6,3,69,,41.76758011437843,-87.61844644362766,"(41.76758011437843, -87.61844644362766)"
03/29/2016,Completed,03/29/2016,16-02110551,Pothole in Street,Final Outcome,Pothole Patched,41,50 E CONGRESS PKWY,60605,1176939.27608845,1898086.70351725,42,1,32,,41.87580259928508,-87.62573441226577,"(41.87580259928508, -87.62573441226577)"
03/29/2016,Completed,03/29/2016,16-02110515,Pothole in Street,Final Outcome,Pothole Patched,24,100 E CONGRESS DR,60605,1177360.28288198,1898101.72031587,42,1,32,,41.875835081627045,-87.62421288629156,"(41.875835081627045, -87.62421288629156)"
03/29/2016,Completed,03/29/2016,16-02110279,Pothole in Street,Final Outcome,Pothole Patched,129,100 E 73RD ST,60619,1178424.89437936,1856643.88850379,6,3,69,,41.762048010722076,-87.62153526224326,"(41.762048010722076, -87.62153526224326)"
03/29/2016,Completed,03/29/2016,16-02110048,Pothole in Street,Final Outcome,Pothole Patched,15,2800 E 104TH ST,60617,1196387.5196218,1836559.4113859,10,4,51,,41.70650637582374,-87.55636975817352,"(41.70650637582374, -87.55636975817352)"
03/29/2016,Completed,03/29/2016,16-02110017,Pothole in Street,Final Outcome,Pothole Patched,13,2738 E 104TH ST,60617,1196181.258396,1836557.30147772,10,4,51,,41.70650632551093,-87.5565038509463,"(41.70650632551093, -87.5565038509463)"
03/29/2016,Completed,03/29/2016,16-02109803,Pothole in Street,Final Outcome,Pothole Patched,25,6600 S TALMAN AVE,60629,1159845.77902398,1860777.0898058,17,8,66,,41.7735896467917,-87.68973548715728,"(41.7735896467917, -87.68973548715728)"
03/29/2016,Completed,03/29/2016,16-02109784,Pothole in Street,Final Outcome,Pothole Patched,25,2700 W 66TH ST,60629,1159512.16297623,1860767.37576959,17,8,66,,41.77376946524647,-87.6908804704936,"(41.77376946524647, -87.6908804704936)"
03/29/2016,Completed,03/29/2016,16-02109486,Pothole in Street,Final Outcome,Pothole Patched,21,4432 W 61ST ST,60629,1147750.32749243,1863785.47172277,13,8,65,,41.78228489468296,-87.7339199088332,"(41.78228489468296, -87.7339199088332)"
03/29/2016,Completed,03/29/2016,16-02109471,Pothole in Street,Final Outcome,Pothole Patched,27,6100 S KILPATRICK AVE,60629,1146084.52176578,1863749.47990082,13,8,64,,41.78201515965221,-87.7401086994518,"(41.78201515965221, -87.7401086994518)"
03/29/2016,Completed,03/29/2016,16-02109469,Pothole in Street,Final Outcome,Pothole Patched,18,2526 W BERWYN AVE,60625,1158374.31862163,1935108.031917,40,20,4,,41.977790095488196,-87.69364254828675,"(41.977790095488196, -87.69364254828675)"
03/28/2016,Completed,03/28/2016,16-02070353,Pothole in Street,Final Outcome,Pothole Patched,1,50 W GOETHE ST,60610,1175564.86387106,1909045.53407792,2,18,8,,41.90590537111375,-87.63052276220482,"(41.90590537111375, -87.63052276220482)"
03/28/2016,Completed,03/30/2016,16-02093472,Pothole in Street,Final Outcome,Pothole Patched,1,11800 S HALSTED ST,60628,1173111.95488225,1826613.79460742,34,5,53,,41.679598294479504,-87.64211280852992,"(41.679598294479504, -87.64211280852992)"
03/28/2016,Completed,03/30/2016,16-02093349,Pothole in Street,Final Outcome,Pothole Patched,7,12559 S CARONDOLET AVE,60633,1198394.92149202,1822301.56349686,10,4,51,,41.66676588774037,-87.5494206189697,"(41.66676588774037, -87.5494206189697)"
03/28/2016,Completed,03/30/2016,16-02093294,Pothole in Street,Final Outcome,Pothole Patched,6,12801 S CARONDOLET AVE,60633,1198416.65641429,1820683.73092673,10,4,51,,41.66277232998299,-87.5493948416608,"(41.66277232998299, -87.5493948416608)"
03/28/2016,Completed,03/30/2016,16-02091359,Pothole in Street,Final Outcome,Pothole Patched,1,3039 W 106TH ST,60655,1157810.23262472,1834180.52507363,19,22,74,,41.70062386388014,-87.69800439767008,"(41.70062386388014, -87.69800439767008)"
03/28/2016,Completed,03/30/2016,16-02088390,Pothole in Street,Final Outcome,No Potholes Found,0,8900 S STONY ISLAND AVE,60617,1188349.55489547,1846285.29237238,8,4,48,50,41.733187965897656,-87.58571269793553,"(41.733187965897656, -87.58571269793553)"
03/28/2016,Completed,03/30/2016,16-02088375,Pothole in Street,Final Outcome,Completed Upon Arrival,0,8900 S DANTE AVE,60619,1187339.36622153,1846254.1614262,8,4,48,,41.733126786232965,-87.58941410313174,"(41.733126786232965, -87.58941410313174)"
03/28/2016,Completed,03/30/2016,16-02086588,Pothole in Street,Final Outcome,No Potholes Found,0,1147 E 89TH ST,60619,1185507.2701299,1846202.07786564,8,4,47,,41.73302160285017,-87.59560448334662,"(41.73302160285017, -87.59560448334662)"
03/28/2016,Completed,03/30/2016,16-02086587,Pothole in Street,Final Outcome,Pothole Patched,2,4728 W BELLE PLAINE AVE,60641,1143947.92850586,1926917.04138688,45,17,15,28,41.955589583900824,-87.7469054527786,"(41.955589583900824, -87.7469054527786)"
03/28/2016,Completed,03/30/2016,16-02085415,Pothole in Street,Final Outcome,Pothole Patched,14,12257 S LOWE AVE,60628,1174245.54112744,1823598.33750153,34,5,53,,41.6707609196408,-87.63769559370594,"(41.6707609196408, -87.63769559370594)"
03/28/2016,Completed,03/30/2016,16-02085028,Pothole in Street,Final Outcome,Pothole Patched,40,1003 W 114TH PL,60643,1171675.2604081,1828887.59996742,34,22,75,,41.68581013389557,-87.64719307715184,"(41.68581013389557, -87.64719307715184)"
03/28/2016,Completed,03/30/2016,16-02084972,Pothole in Street,Final Outcome,Pothole Patched,26,7600 S LOOMIS BLVD,60620,1168315.21141873,1854356.51789419,17,6,71,,41.75579045730809,-87.65887512225007,"(41.75579045730809, -87.65887512225007)"
03/28/2016,Completed,03/30/2016,16-02083961,Pothole in Street,Final Outcome,Pothole Patched,40,3900 N LAWNDALE AVE,60618,1151030.80306711,1925671.57737745,45,17,16,,41.952023604271204,-87.72035833264569,"(41.952023604271204, -87.72035833264569)"
03/28/2016,Completed,03/30/2016,16-02083830,Pothole in Street,Final Outcome,Pothole Patched,100,6100 S PRAIRIE AVE,60637,1179086.10988131,1864626.63248817,20,3,40,,41.78373055692862,-87.61908972492576,"(41.78373055692862, -87.61908972492576)"
03/28/2016,Completed,03/30/2016,16-02083821,Pothole in Street,Final Outcome,Pothole Patched,18,10800 S ST LOUIS AVE,60655,1154925.12797028,1832771.78182082,19,22,74,,41.69683448288434,-87.70852019837776,"(41.69683448288434, -87.70852019837776)"
03/28/2016,Completed,03/30/2016,16-02079807,Pothole in Street,Final Outcome,Pothole Patched,1,3833 W EDDY ST,60618,1150207.52676941,1923327.16927783,30,17,21,,41.9454011539632,-87.72381554738955,"(41.9454011539632, -87.72381554738955)"
03/28/2016,Completed,03/30/2016,16-02079797,Pothole in Street,Final Outcome,Pothole Patched,34,3126 N MENARD AVE,60634,1137165.39728208,1920194.31711766,30,25,19,2,41.93751083517481,-87.77146950224179,"(41.93751083517481, -87.77146950224179)"
03/28/2016,Completed,03/30/2016,16-02079793,Pothole in Street,Final Outcome,Pothole Patched,36,2904 N MENARD AVE,60634,1137213.36740852,1918714.94271378,30,25,19,,41.933233875113196,-87.77132104804656,"(41.933233875113196, -87.77132104804656)"
03/28/2016,Completed,03/30/2016,16-02078849,Pothole in Street,Final Outcome,Pothole Patched,14,7500 S WOOD ST,60620,1165651.45996625,1854919.26998971,17,6,71,,41.75746077816716,-87.66862292449183,"(41.75746077816716, -87.66862292449183)"
03/28/2016,Completed,03/30/2016,16-02077990,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,5817 N KENMORE AVE,60660,1168192.89148045,1938813.80493097,48,20,77,,41.98784695816041,-87.65659918262891,"(41.98784695816041, -87.65659918262891)"
03/28/2016,Completed,03/30/2016,16-02077986,Pothole in Street,Final Outcome,CDOT Alley Pot Hole Transfer Outcome,0,5752 N SHERIDAN RD,60660,1168594.48190007,1938399.79518353,48,20,77,,41.98709548177932,-87.6554410822052,"(41.98709548177932, -87.6554410822052)"
03/28/2016,Completed,03/30/2016,16-02075489,Pothole in Street,Final Outcome,Pothole Patched,7,900 W 85TH ST,60620,1171794.11857463,1848474.95016868,21,6,71,,41.739777258728616,-87.64621624428241,"(41.739777258728616, -87.64621624428241)"
03/28/2016,Completed,03/30/2016,16-02075477,Pothole in Street,Final Outcome,Pothole Patched,9,800 W 85TH ST,60620,1172456.83078517,1848489.44220956,21,6,71,,41.739803555968756,-87.64378410359723,"(41.739803555968756, -87.64378410359723)"
03/28/2016,Completed,03/30/2016,16-02073850,Pothole in Street,Final Outcome,Pothole Patched,26,10310 S TALMAN AVE,60655,1160381.5788065,1836134.20608685,19,22,72,,41.70599766361529,-87.68845295178888,"(41.70599766361529, -87.68845295178888)"
03/28/2016,Completed,03/30/2016,16-02067617,Pothole in Street,Final Outcome,Pothole Patched,29,8400 S EAST END AVE,60617,1189056.73788853,1849621.57202441,8,4,45,50,41.742371560180665,-87.5830156108909,"(41.742371560180665, -87.5830156108909)"
03/28/2016,Completed,03/29/2016,16-02073227,Pothole in Street,Final Outcome,Pothole Patched,2,2511 W POPE JOHN PAUL II DR,60632,1160290.86911207,1876074.93319289,15,9,58,,41.81554053228204,-87.68758768828125,"(41.81554053228204, -87.68758768828125)"
03/28/2016,Completed,03/29/2016,16-02072566,Pothole in Street,Final Outcome,Pothole Patched,13,6400 W 59TH ST,60638,1134738.73427672,1864731.50390427,13,8,56,,41.78512002926861,-87.78160252158436,"(41.78512002926861, -87.78160252158436)"
03/28/2016,Completed,03/29/2016,16-02072543,Pothole in Street,Final Outcome,Completed Upon Arrival,0,5651 S KENNETH AVE,60629,1147661.70777179,1866763.72422559,13,8,62,,41.78978648227033,-87.7339425381105,"(41.78978648227033, -87.7339425381105)"
03/28/2016,Completed,03/29/2016,16-02071727,Pothole in Street,Final Outcome,Pothole Patched,1,600 N NOBLE ST,60642,1166951.2737725,1904127.06520097,1,12,24,,41.89253262624292,-87.66245280926516,"(41.89253262624292, -87.66245280926516)"
03/28/2016,Completed,03/29/2016,16-02070994,Pothole in Street,Final Outcome,Pothole Patched,16,4932 W 64TH ST,60638,1144485.59722044,1861707.56061299,13,8,64,,41.77664442555145,-87.74594168829944,"(41.77664442555145, -87.74594168829944)"
03/28/2016,Completed,03/29/2016,16-02070728,Pothole in Street,Final Outcome,Pothole Patched,1,7424 S PRINCETON AVE,60621,1175577.04520948,1855731.56012659,6,7,69,,41.75916745826213,-87.63221409171837,"(41.75916745826213, -87.63221409171837)"
03/28/2016,Completed,03/29/2016,16-02070561,Pothole in Street,Final Outcome,Pothole Patched,40,5500 S FRANCISCO AVE,60629,1157978.77638391,1868040.00713313,16,8,63,,41.793556345413364,-87.69638508095618,"(41.793556345413364, -87.69638508095618)"
03/28/2016,Completed,03/29/2016,16-02069112,Pothole in Street,Final Outcome,Pothole Patched,8,7556 S COLFAX AVE,60649,1194828.43998864,1855359.11141599,7,4,43,49,41.75738050250272,-87.56164072358871,"(41.75738050250272, -87.56164072358871)"
03/28/2016,Completed,03/29/2016,16-02069015,Pothole in Street,Final Outcome,Pothole Patched,27,7700 S COLFAX AVE,60649,1194858.76237592,1854411.28067513,7,4,43,,41.75532943540469,-87.56159946593513,"(41.75532943540469, -87.56159946593513)"
03/28/2016,Completed,03/29/2016,16-02067633,Pothole in Street,Final Outcome,Completed Upon Arrival,0,6012 S MENARD AVE,60638,1138758.84478601,1864112.13857653,13,8,64,,41.78302578275034,-87.76695300364086,"(41.78302578275034, -87.76695300364086)"
03/28/2016,Completed,03/29/2016,16-02094261,Pothole in Street,Final Outcome,Pothole Patched,5,416 S LOCKWOOD AVE,60644,1141081.05440216,1897446.59999632,29,15,25,,41.874226458822314,-87.75760955890928,"(41.874226458822314, -87.75760955890928)"
03/28/2016,Completed,03/29/2016,16-02094259,Pothole in Street,Final Outcome,Pothole Patched,3,5345 W GLADYS AVE,60644,1140813.29231255,1897823.0665826,29,15,25,,41.87559117576975,-87.75924826902431,"(41.87559117576975, -87.75924826902431)"
03/28/2016,Completed,03/29/2016,16-02093021,Pothole in Street,Final Outcome,No Potholes Found,0,1725 N WASHTENAW AVE,60647,1158098.62552842,1911460.13760754,1,14,24,,41.912799133081414,-87.69446950878373,"(41.912799133081414, -87.69446950878373)"
03/28/2016,Completed,03/29/2016,16-02090000,Pothole in Street,Final Outcome,Pothole Patched,70,1145 W 72ND ST,60621,1169832.68981958,1857054.00058991,6,7,68,,41.763137493555575,-87.65341716797428,"(41.763137493555575, -87.65341716797428)"
03/28/2016,Completed,03/29/2016,16-02089859,Pothole in Street,Final Outcome,Pothole Patched,2,7159 S MORGAN ST,60621,1170881.62437301,1857350.59110488,6,7,68,,41.76340211841772,-87.64907453825361,"(41.76340211841772, -87.64907453825361)"
03/28/2016,Completed,03/29/2016,16-02089708,Pothole in Street,Final Outcome,Pothole Patched,80,1016 W 72ND ST,60621,1170889.02437301,1857082.89110488,6,7,68,,41.76340754289988,-87.64995343255273,"(41.76340754289988, -87.64995343255273)"
03/28/2016,Completed,03/29/2016,16-02088614,Pothole in Street,Final Outcome,Pothole Patched,38,5113 W WEST END AVE,60644,1142208.83869817,1900499.68392835,28,15,25,,41.882919045504025,-87.75332475384,"(41.882919045504025, -87.75332475384)"
03/28/2016,Completed,03/29/2016,16-02088529,Pothole in Street,Final Outcome,Pothole Patched,32,5001 W WEST END AVE,60644,1143017.71498607,1900518.82558002,28,15,25,,41.88295644950686,-87.75038979362688,"(41.88295644950686, -87.75038979362688)"
03/28/2016,Completed,03/29/2016,16-02087972,Pothole in Street,Final Outcome,No Potholes Found,0,6358 S CAMPBELL AVE,60629,1160797.41357335,1862415.99007641,16,8,66,3,41.77749272388203,-87.68618731419123,"(41.77749272388203, -87.68618731419123)"
03/28/2016,Completed,03/29/2016,16-02087778,Pothole in Street,Final Outcome,Pothole Patched,10,2609 W 61ST ST,60629,1159988.86047857,1864112.55113113,16,8,66,,41.78271954650363,-87.68904687530156,"(41.78271954650363, -87.68904687530156)"
03/28/2016,Completed,03/29/2016,16-02087304,Pothole in Street,Final Outcome,No Potholes Found,0,2300 S MICHIGAN AVE,60616,1177570.67559446,1889134.61547318,3,1,33,,41.851021081260505,-87.62390504819716,"(41.851021081260505, -87.62390504819716)"
03/28/2016,Completed,03/29/2016,16-02086513,Pothole in Street,Final Outcome,Pothole Patched,10,7109 W WRIGHTWOOD AVE,60707,1128545.09108172,1916494.88347966,29,25,18,,41.92705485476919,-87.80307033304845,"(41.92705485476919, -87.80307033304845)"
03/28/2016,Completed,03/29/2016,16-02085079,Pothole in Street,Final Outcome,No Potholes Found,0,6600 S WESTERN AVE,60636,1161509.24858464,1860827.0510227,16,8,66,,41.773690180723904,-87.68363757148447,"(41.773690180723904, -87.68363757148447)"
03/28/2016,Completed,03/29/2016,16-02085055,Pothole in Street,Final Outcome,Pothole Patched,44,3830 S ARTESIAN AVE,60632,1160553.61221747,1879229.22710801,12,9,58,,41.824112884670406,-87.68626604985683,"(41.824112884670406, -87.68626604985683)"
03/28/2016,Completed,03/29/2016,16-02084197,Pothole in Street,Final Outcome,Pothole Patched,2,6015 W 64TH PL,60638,1137429.45367987,1861148.34369564,13,8,64,,41.77501469606347,-87.77203822681756,"(41.77501469606347, -87.77203822681756)"
